x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
7,3,1,2021-08-01 22:45:53.308000,-92,-255,-68,30.0147,50.0000,4.7570
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-68,50.0000,50.0000,4.7570
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:45:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:46:53.308000,-94,-255,-59,34.9945,50.0000,2.3841
7,3,1,2021-08-01 22:46:53.308000,-90,-255,-58,25.7434,50.0000,2.2080
7,3,1,2021-08-01 22:46:53.308000,-90,-255,-68,25.7434,50.0000,4.7570
7,3,1,2021-08-01 22:46:53.308000,-92,-255,-66,30.0147,50.0000,4.0801
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-68,50.0000,50.0000,4.7570
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-67,50.0000,50.0000,4.4055
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:46:53.308000,-255,-255,-56,50.0000,50.0000,1.8938
7,3,1,2021-08-01 22:47:53.308000,-91,-255,-66,27.7971,50.0000,4.0801
7,3,1,2021-08-01 22:47:53.308000,-91,-255,-66,27.7971,50.0000,4.0801
7,3,1,2021-08-01 22:47:53.308000,-97,-255,-67,44.0555,50.0000,4.4055
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-58,50.0000,50.0000,2.2080
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-57,50.0000,50.0000,2.0449
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:47:53.308000,-255,-255,-57,50.0000,50.0000,2.0449
7,3,1,2021-08-01 22:48:53.308000,-92,-255,-69,30.0147,50.0000,5.1365
7,3,1,2021-08-01 22:48:53.308000,-89,-255,-67,23.8415,50.0000,4.4055
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-67,50.0000,50.0000,4.4055
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-58,50.0000,50.0000,2.2080
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-66,50.0000,50.0000,4.0801
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-59,50.0000,50.0000,2.3841
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-57,50.0000,50.0000,2.0449
7,3,1,2021-08-01 22:48:53.308000,-255,-255,-58,50.0000,50.0000,2.2080
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-50,50.0000,50.0000,1.1949
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-47,50.0000,50.0000,0.9491
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-47,50.0000,50.0000,0.9491
7,1,1,2021-08-01 22:50:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-53,50.0000,50.0000,1.5043
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-52,50.0000,50.0000,1.3932
7,1,1,2021-08-01 22:51:53.308000,-255,-255,-49,50.0000,50.0000,1.1066
