x,y,z,date,scanner1,scanner2,scanner3
1,5,1,2021-08-01 21:53:53.308000,-75,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-75,-83,-93
2,5,1,2021-08-01 21:54:53.308000,-83,-83,-94
2,5,1,2021-08-01 21:54:53.308000,-76,-84,-94
2,5,1,2021-08-01 21:54:53.308000,-74,-83,-255
2,5,1,2021-08-01 21:54:53.308000,-84,-84,-255
2,5,1,2021-08-01 21:54:53.308000,-76,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-84,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-74,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-78,-90,-93
2,5,1,2021-08-01 21:54:53.308000,-81,-77,-91
2,5,1,2021-08-01 21:54:53.308000,-73,-89,-255
2,5,1,2021-08-01 21:54:53.308000,-81,-89,-255
2,5,1,2021-08-01 21:54:53.308000,-78,-76,-255
2,5,1,2021-08-01 21:54:53.308000,-81,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-73,-255,-255
2,5,1,2021-08-01 21:54:53.308000,-81,-255,-255
1,6,1,2021-08-01 22:03:53.308000,-73,-255,-89
1,6,1,2021-08-01 22:03:53.308000,-94,-255,-82
1,6,1,2021-08-01 22:03:53.308000,-73,-255,-91
1,6,1,2021-08-01 22:03:53.308000,-72,-255,-90
1,6,1,2021-08-01 22:03:53.308000,-72,-255,-83
1,6,1,2021-08-01 22:03:53.308000,-79,-255,-95
1,6,1,2021-08-01 22:03:53.308000,-83,-255,-96
1,6,1,2021-08-01 22:03:53.308000,-81,-255,-255
1,6,1,2021-08-01 22:03:53.308000,-79,-255,-255
1,6,1,2021-08-01 22:03:53.308000,-78,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-78,-255,-96
2,6,1,2021-08-01 22:04:53.308000,-81,-255,-95
2,6,1,2021-08-01 22:04:53.308000,-78,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-83,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-84,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-78,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-81,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-94,-255,-95
2,6,1,2021-08-01 22:04:53.308000,-71,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-71,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-73,-255,-255
2,6,1,2021-08-01 22:04:53.308000,-72,-255,-255
1,6,1,2021-08-01 22:05:53.308000,-71,-255,-84
1,6,1,2021-08-01 22:05:53.308000,-73,-255,-83
1,6,1,2021-08-01 22:05:53.308000,-69,-255,-92
1,6,1,2021-08-01 22:05:53.308000,-72,-255,-255
1,6,1,2021-08-01 22:05:53.308000,-80,-255,-95
1,6,1,2021-08-01 22:05:53.308000,-78,-255,-93
1,6,1,2021-08-01 22:05:53.308000,-89,-255,-92
1,6,1,2021-08-01 22:05:53.308000,-79,-255,-255
1,6,1,2021-08-01 22:05:53.308000,-84,-255,-255
2,6,1,2021-08-01 22:06:53.308000,-255,-89,-98
2,6,1,2021-08-01 22:06:53.308000,-255,-90,-93
2,6,1,2021-08-01 22:06:53.308000,-255,-91,-95
2,6,1,2021-08-01 22:06:53.308000,-255,-89,-255
2,6,1,2021-08-01 22:06:53.308000,-255,-90,-84
2,6,1,2021-08-01 22:06:53.308000,-255,-255,-90
2,6,1,2021-08-01 22:06:53.308000,-255,-255,-85
2,6,1,2021-08-01 22:06:53.308000,-255,-255,-93
1,6,1,2021-08-01 22:07:53.308000,-72,-92,-84
1,6,1,2021-08-01 22:07:53.308000,-73,-90,-93
1,6,1,2021-08-01 22:07:53.308000,-69,-91,-83
1,6,1,2021-08-01 22:07:53.308000,-71,-255,-255
1,6,1,2021-08-01 22:07:53.308000,-72,-255,-255
1,6,1,2021-08-01 22:07:53.308000,-70,-255,-255
1,6,1,2021-08-01 22:07:53.308000,-70,-255,-255
1,6,1,2021-08-01 22:07:53.308000,-81,-91,-93
1,6,1,2021-08-01 22:07:53.308000,-78,-87,-94
1,6,1,2021-08-01 22:07:53.308000,-81,-92,-91
1,6,1,2021-08-01 22:07:53.308000,-78,-255,-95
1,6,1,2021-08-01 22:07:53.308000,-80,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-70,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-71,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-70,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-71,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-72,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-70,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-80,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-80,-255,-255
1,6,1,2021-08-01 22:08:53.308000,-78,-255,-255
4,7,1,2021-08-01 22:09:53.308000,-255,-255,-94
4,7,1,2021-08-01 22:09:53.308000,-255,-255,-96
4,7,1,2021-08-01 22:09:53.308000,-255,-255,-94
4,7,1,2021-08-01 22:09:53.308000,-255,-255,-86
4,7,1,2021-08-01 22:11:53.308000,-89,-88,-93
4,7,1,2021-08-01 22:11:53.308000,-72,-89,-93
4,7,1,2021-08-01 22:11:53.308000,-80,-88,-255
4,7,1,2021-08-01 22:11:53.308000,-83,-255,-255
4,7,1,2021-08-01 22:11:53.308000,-74,-255,-255
4,7,1,2021-08-01 22:11:53.308000,-89,-93,-93
4,7,1,2021-08-01 22:11:53.308000,-84,-92,-92
4,7,1,2021-08-01 22:11:53.308000,-84,-91,-93
4,7,1,2021-08-01 22:11:53.308000,-85,-91,-94
4,7,1,2021-08-01 22:11:53.308000,-255,-94,-255
4,7,1,2021-08-01 22:13:53.308000,-73,-88,-92
4,7,1,2021-08-01 22:13:53.308000,-86,-93,-90
4,7,1,2021-08-01 22:13:53.308000,-83,-87,-94
4,7,1,2021-08-01 22:13:53.308000,-81,-255,-255
4,7,1,2021-08-01 22:13:53.308000,-86,-92,-95
4,7,1,2021-08-01 22:13:53.308000,-85,-95,-94
4,7,1,2021-08-01 22:13:53.308000,-86,-91,-94
1,7,1,2021-08-01 22:15:53.308000,-64,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-70,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-66,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-70,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-63,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-70,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-74,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-77,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-76,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-74,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-77,-255,-255
1,7,1,2021-08-01 22:15:53.308000,-75,-255,-255
1,7,1,2021-08-01 22:16:53.308000,-70,-87,-255
1,7,1,2021-08-01 22:16:53.308000,-63,-84,-255
1,7,1,2021-08-01 22:16:53.308000,-67,-84,-255
1,7,1,2021-08-01 22:16:53.308000,-70,-85,-255
1,7,1,2021-08-01 22:16:53.308000,-66,-255,-255
1,7,1,2021-08-01 22:16:53.308000,-67,-255,-255
1,7,1,2021-08-01 22:16:53.308000,-77,-93,-255
1,7,1,2021-08-01 22:16:53.308000,-74,-255,-255
1,7,1,2021-08-01 22:16:53.308000,-76,-255,-255
1,7,1,2021-08-01 22:16:53.308000,-74,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-70,-255,-87
1,7,1,2021-08-01 22:17:53.308000,-67,-255,-86
1,7,1,2021-08-01 22:17:53.308000,-64,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-69,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-64,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-92,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-76,-255,-89
1,7,1,2021-08-01 22:17:53.308000,-74,-255,-89
1,7,1,2021-08-01 22:17:53.308000,-77,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-77,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-74,-255,-255
1,7,1,2021-08-01 22:17:53.308000,-75,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-66,-255,-86
1,7,1,2021-08-01 22:19:53.308000,-68,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-66,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-68,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-66,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-59,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-76,-255,-82
1,7,1,2021-08-01 22:19:53.308000,-74,-255,-87
1,7,1,2021-08-01 22:19:53.308000,-78,-255,-82
1,7,1,2021-08-01 22:19:53.308000,-73,-255,-255
1,7,1,2021-08-01 22:19:53.308000,-83,-255,-255
5,3,1,2021-08-01 22:23:53.308000,-92,-255,-64
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-63
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-58
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-72
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:23:53.308000,-255,-255,-73
5,3,1,2021-08-01 22:24:53.308000,-90,-255,-65
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-63
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-59
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-59
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-73
5,3,1,2021-08-01 22:24:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:25:53.308000,-91,-255,-58
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-64
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-63
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-64
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-74
5,3,1,2021-08-01 22:25:53.308000,-255,-255,-72
5,3,1,2021-08-01 22:26:53.308000,-89,-255,-63
5,3,1,2021-08-01 22:26:53.308000,-90,-255,-64
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-64
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-65
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-64
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-59
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-75
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-75
5,3,1,2021-08-01 22:26:53.308000,-255,-255,-72
5,3,1,2021-08-01 22:27:53.308000,-90,-255,-65
5,3,1,2021-08-01 22:27:53.308000,-91,-255,-64
5,3,1,2021-08-01 22:27:53.308000,-89,-255,-59
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-63
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-64
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-59
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-73
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-68
5,3,1,2021-08-01 22:27:53.308000,-255,-255,-73
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-54
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-66
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-57
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-59
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:29:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:30:53.308000,-98,-255,-57
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-55
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-56
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-59
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:30:53.308000,-255,-255,-67
6,2,1,2021-08-01 22:31:53.308000,-96,-255,-57
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-57
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-57
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-57
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-67
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-76
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-90
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-73
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-68
6,2,1,2021-08-01 22:31:53.308000,-255,-255,-73
6,2,1,2021-08-01 22:32:53.308000,-99,-255,-55
6,2,1,2021-08-01 22:32:53.308000,-94,-255,-65
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-55
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-55
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-56
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:32:53.308000,-255,-255,-69
6,2,1,2021-08-01 22:33:53.308000,-97,-255,-65
6,2,1,2021-08-01 22:33:53.308000,-99,-255,-57
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-56
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-54
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-65
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-55
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-56
6,2,1,2021-08-01 22:33:53.308000,-96,-255,-74
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-67
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-67
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-60
6,2,1,2021-08-01 22:33:53.308000,-255,-255,-75
0,2,1,2021-08-01 22:57:53.308000,-83,-255,-87
0,2,1,2021-08-01 22:57:53.308000,-75,-255,-89
0,2,1,2021-08-01 22:57:53.308000,-82,-255,-90
0,2,1,2021-08-01 22:57:53.308000,-87,-255,-92
0,2,1,2021-08-01 22:57:53.308000,-89,-255,-90
0,2,1,2021-08-01 22:57:53.308000,-75,-255,-255
0,2,1,2021-08-01 22:57:53.308000,-79,-255,-255
0,2,1,2021-08-01 22:57:53.308000,-96,-255,-90
0,2,1,2021-08-01 22:57:53.308000,-72,-255,-92
0,2,1,2021-08-01 22:57:53.308000,-90,-255,-93
0,2,1,2021-08-01 22:57:53.308000,-78,-255,-89
0,2,1,2021-08-01 22:57:53.308000,-72,-255,-255
0,2,1,2021-08-01 22:57:53.308000,-72,-255,-255
0,2,1,2021-08-01 22:59:53.308000,-85,-255,-79
0,2,1,2021-08-01 22:59:53.308000,-85,-255,-89
0,2,1,2021-08-01 22:59:53.308000,-77,-255,-255
0,2,1,2021-08-01 22:59:53.308000,-76,-255,-255
0,2,1,2021-08-01 22:59:53.308000,-75,-255,-90
0,2,1,2021-08-01 22:59:53.308000,-72,-255,-91
0,2,1,2021-08-01 22:59:53.308000,-77,-255,-91
0,2,1,2021-08-01 22:59:53.308000,-74,-255,-255
0,2,1,2021-08-01 22:59:53.308000,-82,-255,-255
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-89
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-86
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-93
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-92
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-89
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-88
0,2,1,2021-08-01 23:01:53.308000,-255,-255,-91
0,2,1,2021-08-01 23:02:53.308000,-79,-255,-255
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-78
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-78
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-83
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-76
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-32
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-80
0,3,1,2021-08-01 23:03:53.308000,-255,-255,-95
0,4,1,2021-08-01 23:04:53.308000,-70,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-67,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-67,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-88,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-76,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-87,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-77,-255,-255
0,4,1,2021-08-01 23:04:53.308000,-69,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-77,-255,-84
0,3,1,2021-08-01 23:05:53.308000,-70,-255,-80
0,3,1,2021-08-01 23:05:53.308000,-255,-255,-86
0,3,1,2021-08-01 23:05:53.308000,-255,-255,-79
0,3,1,2021-08-01 23:05:53.308000,-70,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-68,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-70,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-67,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-68,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-65,-255,-255
0,3,1,2021-08-01 23:05:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-69,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-66,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-70,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-67,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-82,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-86,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-81,-255,-255
0,4,1,2021-08-01 23:06:53.308000,-71,-255,-255
0,3,1,2021-08-01 23:07:53.308000,-66,-255,-80
0,3,1,2021-08-01 23:07:53.308000,-75,-255,-79
0,3,1,2021-08-01 23:07:53.308000,-68,-255,-84
0,3,1,2021-08-01 23:07:53.308000,-70,-255,-255
0,3,1,2021-08-01 23:07:53.308000,-71,-255,-255
0,3,1,2021-08-01 23:07:53.308000,-71,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-70,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-70,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-66,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-68,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-77,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-70,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-77,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-87,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-78,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-83,-255,-255
0,4,1,2021-08-01 23:08:53.308000,-77,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-56,-255,-97
0,6,1,2021-08-01 23:11:53.308000,-59,-255,-94
0,6,1,2021-08-01 23:11:53.308000,-65,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-57,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-56,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-57,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-64,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-71,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-64,-255,-255
0,6,1,2021-08-01 23:11:53.308000,-72,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-56,-255,-91
0,6,1,2021-08-01 23:12:53.308000,-56,-255,-95
0,6,1,2021-08-01 23:12:53.308000,-57,-255,-94
0,6,1,2021-08-01 23:12:53.308000,-56,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-57,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-68,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-64,-255,-255
0,6,1,2021-08-01 23:12:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-64,-255,-96
0,6,1,2021-08-01 23:13:53.308000,-56,-255,-94
0,6,1,2021-08-01 23:13:53.308000,-56,-255,-92
0,6,1,2021-08-01 23:13:53.308000,-64,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-57,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-57,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-63,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-67,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-64,-255,-255
0,6,1,2021-08-01 23:13:53.308000,-71,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-67,-255,-96
0,6,1,2021-08-01 23:14:53.308000,-56,-255,-93
0,6,1,2021-08-01 23:14:53.308000,-56,-255,-94
0,6,1,2021-08-01 23:14:53.308000,-67,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-56,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-58,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-67,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-63,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-72,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-63,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-72,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-67,-255,-255
0,6,1,2021-08-01 23:14:53.308000,-71,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-66,-255,-94
0,6,1,2021-08-01 23:15:53.308000,-56,-255,-93
0,6,1,2021-08-01 23:15:53.308000,-56,-255,-93
0,6,1,2021-08-01 23:15:53.308000,-55,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-56,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-66,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-56,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-63,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-93,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-73,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-63,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-71,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-70,-255,-255
0,6,1,2021-08-01 23:15:53.308000,-70,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-68,-255,-95
0,7,1,2021-08-01 23:17:53.308000,-51,-255,-95
0,7,1,2021-08-01 23:17:53.308000,-52,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-51,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-68,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-50,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-60,-255,-92
0,7,1,2021-08-01 23:17:53.308000,-58,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-52,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-61,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-61,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-58,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-60,-255,-255
0,7,1,2021-08-01 23:17:53.308000,-52,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-60,-255,-91
0,8,1,2021-08-01 23:18:53.308000,-52,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-58,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-52,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-58,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-55,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-69,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-54,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-51,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-54,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-67,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-54,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-54,-255,-255
0,8,1,2021-08-01 23:18:53.308000,-68,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-67,-255,-94
0,7,1,2021-08-01 23:19:53.308000,-52,-255,-95
0,7,1,2021-08-01 23:19:53.308000,-50,-255,-95
0,7,1,2021-08-01 23:19:53.308000,-54,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-68,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-55,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-52,-255,-92
0,7,1,2021-08-01 23:19:53.308000,-58,-255,-93
0,7,1,2021-08-01 23:19:53.308000,-52,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-61,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-52,-255,-255
0,7,1,2021-08-01 23:19:53.308000,-58,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-51,-255,-93
0,7,1,2021-08-01 23:20:53.308000,-71,-255,-97
0,7,1,2021-08-01 23:20:53.308000,-54,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-51,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-69,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-55,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-59,-255,-91
0,7,1,2021-08-01 23:20:53.308000,-59,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-53,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-58,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-52,-255,-255
0,7,1,2021-08-01 23:20:53.308000,-61,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-60,-255,-97
0,8,1,2021-08-01 23:21:53.308000,-52,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-58,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-64,-255,-255
0,8,1,2021-08-01 23:21:53.308000,-68,-255,-93
