x,y,z,date,scanner1,scanner2,scanner3,dist1,dist2,dist3
2,3,1,2021-08-01 21:21:53.308000,-255,-70,-75,50.0000,5.5463,8.1408
2,3,1,2021-08-01 21:21:53.308000,-255,-72,-255,50.0000,6.4665,50.0000
2,3,1,2021-08-01 21:21:53.308000,-255,-71,-255,50.0000,5.9887,50.0000
2,3,1,2021-08-01 21:22:53.308000,-83,-72,-75,15.0430,6.4665,8.1408
2,3,1,2021-08-01 21:22:53.308000,-84,-75,-74,16.2430,8.1408,7.5393
2,3,1,2021-08-01 21:22:53.308000,-91,-73,-75,27.7971,6.9823,8.1408
2,3,1,2021-08-01 21:22:53.308000,-94,-73,-75,34.9945,6.9823,8.1408
2,3,1,2021-08-01 21:22:53.308000,-255,-73,-73,50.0000,6.9823,6.9823
2,3,1,2021-08-01 21:22:53.308000,-92,-70,-75,30.0147,5.5463,8.1408
2,3,1,2021-08-01 21:22:53.308000,-82,-73,-75,13.9316,6.9823,8.1408
2,3,1,2021-08-01 21:22:53.308000,-87,-70,-78,20.4487,5.5463,10.2487
2,3,1,2021-08-01 21:22:53.308000,-93,-72,-75,32.4091,6.4665,8.1408
2,3,1,2021-08-01 21:22:53.308000,-91,-72,-86,27.7971,6.4665,18.9380
2,3,1,2021-08-01 21:22:53.308000,-255,-255,-68,50.0000,50.0000,4.7570
3,3,1,2021-08-01 21:24:53.308000,-255,-81,-255,50.0000,12.9023,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-82,-255,50.0000,13.9316,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-80,-255,50.0000,11.9490,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-81,-255,50.0000,12.9023,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-76,-255,50.0000,8.7902,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-81,-255,50.0000,12.9023,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-65,-255,50.0000,3.7786,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-66,-255,50.0000,4.0801,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-60,-255,50.0000,2.5743,50.0000
3,3,1,2021-08-01 21:24:53.308000,-255,-61,-255,50.0000,2.7797,50.0000
3,3,1,2021-08-01 21:25:53.308000,-80,-255,-86,11.9490,50.0000,18.9380
3,3,1,2021-08-01 21:25:53.308000,-79,-255,-67,11.0662,50.0000,4.4055
3,3,1,2021-08-01 21:25:53.308000,-80,-255,-85,11.9490,50.0000,17.5388
3,3,1,2021-08-01 21:25:53.308000,-255,-255,-86,50.0000,50.0000,18.9380
3,3,1,2021-08-01 21:25:53.308000,-255,-255,-65,50.0000,50.0000,3.7786
3,3,1,2021-08-01 21:25:53.308000,-255,-255,-85,50.0000,50.0000,17.5388
3,3,1,2021-08-01 21:25:53.308000,-74,-255,-75,7.5393,50.0000,8.1408
3,3,1,2021-08-01 21:25:53.308000,-80,-255,-76,11.9490,50.0000,8.7902
3,3,1,2021-08-01 21:25:53.308000,-81,-255,-75,12.9023,50.0000,8.1408
3,3,1,2021-08-01 21:25:53.308000,-74,-255,-76,7.5393,50.0000,8.7902
3,3,1,2021-08-01 21:25:53.308000,-82,-255,-74,13.9316,50.0000,7.5393
3,3,1,2021-08-01 21:25:53.308000,-255,-255,-80,50.0000,50.0000,11.9490
3,3,1,2021-08-01 21:25:53.308000,-255,-255,-76,50.0000,50.0000,8.7902
4,3,1,2021-08-01 21:26:53.308000,-76,-62,-72,8.7902,3.0015,6.4665
4,3,1,2021-08-01 21:26:53.308000,-83,-61,-76,15.0430,2.7797,8.7902
4,3,1,2021-08-01 21:26:53.308000,-79,-66,-76,11.0662,4.0801,8.7902
4,3,1,2021-08-01 21:26:53.308000,-79,-85,-76,11.0662,17.5388,8.7902
4,3,1,2021-08-01 21:26:53.308000,-255,-65,-72,50.0000,3.7786,6.4665
4,3,1,2021-08-01 21:26:53.308000,-255,-59,-82,50.0000,2.3841,13.9316
4,3,1,2021-08-01 21:26:53.308000,-95,-80,-75,37.7862,11.9490,8.1408
4,3,1,2021-08-01 21:26:53.308000,-86,-76,-75,18.9380,8.7902,8.1408
4,3,1,2021-08-01 21:26:53.308000,-94,-78,-85,34.9945,10.2487,17.5388
4,3,1,2021-08-01 21:26:53.308000,-84,-76,-87,16.2430,8.7902,20.4487
3,3,1,2021-08-01 21:27:53.308000,-80,-76,-67,11.9490,8.7902,4.4055
3,3,1,2021-08-01 21:27:53.308000,-80,-79,-75,11.9490,11.0662,8.1408
3,3,1,2021-08-01 21:27:53.308000,-80,-80,-65,11.9490,11.9490,3.7786
3,3,1,2021-08-01 21:27:53.308000,-79,-80,-66,11.0662,11.9490,4.0801
3,3,1,2021-08-01 21:27:53.308000,-255,-76,-66,50.0000,8.7902,4.0801
3,3,1,2021-08-01 21:27:53.308000,-255,-80,-66,50.0000,11.9490,4.0801
3,3,1,2021-08-01 21:27:53.308000,-255,-78,-85,50.0000,10.2487,17.5388
3,3,1,2021-08-01 21:27:53.308000,-255,-76,-255,50.0000,8.7902,50.0000
3,3,1,2021-08-01 21:27:53.308000,-81,-66,-76,12.9023,4.0801,8.7902
3,3,1,2021-08-01 21:27:53.308000,-74,-63,-72,7.5393,3.2409,6.4665
3,3,1,2021-08-01 21:27:53.308000,-79,-66,-73,11.0662,4.0801,6.9823
3,3,1,2021-08-01 21:27:53.308000,-79,-61,-75,11.0662,2.7797,8.1408
3,3,1,2021-08-01 21:27:53.308000,-255,-64,-76,50.0000,3.4995,8.7902
3,3,1,2021-08-01 21:27:53.308000,-255,-64,-76,50.0000,3.4995,8.7902
3,3,1,2021-08-01 21:27:53.308000,-255,-67,-255,50.0000,4.4055,50.0000
3,3,1,2021-08-01 21:28:53.308000,-82,-80,-84,13.9316,11.9490,16.2430
3,3,1,2021-08-01 21:28:53.308000,-78,-76,-76,10.2487,8.7902,8.7902
3,3,1,2021-08-01 21:28:53.308000,-80,-80,-68,11.9490,11.9490,4.7570
3,3,1,2021-08-01 21:28:53.308000,-93,-76,-75,32.4091,8.7902,8.1408
3,3,1,2021-08-01 21:28:53.308000,-84,-79,-75,16.2430,11.0662,8.1408
3,3,1,2021-08-01 21:28:53.308000,-84,-80,-255,16.2430,11.9490,50.0000
3,3,1,2021-08-01 21:28:53.308000,-255,-76,-255,50.0000,8.7902,50.0000
3,3,1,2021-08-01 21:28:53.308000,-74,-63,-73,7.5393,3.2409,6.9823
3,3,1,2021-08-01 21:28:53.308000,-80,-65,-81,11.9490,3.7786,12.9023
3,3,1,2021-08-01 21:28:53.308000,-75,-66,-81,8.1408,4.0801,12.9023
3,3,1,2021-08-01 21:28:53.308000,-80,-65,-76,11.9490,3.7786,8.7902
3,3,1,2021-08-01 21:28:53.308000,-83,-60,-255,15.0430,2.5743,50.0000
3,3,1,2021-08-01 21:29:53.308000,-84,-76,-75,16.2430,8.7902,8.1408
3,3,1,2021-08-01 21:29:53.308000,-79,-78,-86,11.0662,10.2487,18.9380
3,3,1,2021-08-01 21:29:53.308000,-83,-77,-66,15.0430,9.4915,4.0801
3,3,1,2021-08-01 21:29:53.308000,-255,-80,-85,50.0000,11.9490,17.5388
3,3,1,2021-08-01 21:29:53.308000,-255,-81,-75,50.0000,12.9023,8.1408
3,3,1,2021-08-01 21:29:53.308000,-255,-79,-75,50.0000,11.0662,8.1408
3,3,1,2021-08-01 21:29:53.308000,-81,-66,-72,12.9023,4.0801,6.4665
3,3,1,2021-08-01 21:29:53.308000,-80,-60,-76,11.9490,2.5743,8.7902
3,3,1,2021-08-01 21:29:53.308000,-75,-85,-80,8.1408,17.5388,11.9490
3,3,1,2021-08-01 21:29:53.308000,-81,-61,-75,12.9023,2.7797,8.1408
3,3,1,2021-08-01 21:29:53.308000,-75,-66,-81,8.1408,4.0801,12.9023
3,3,1,2021-08-01 21:29:53.308000,-80,-63,-72,11.9490,3.2409,6.4665
3,3,1,2021-08-01 21:29:53.308000,-79,-61,-255,11.0662,2.7797,50.0000
3,3,1,2021-08-01 21:29:53.308000,-81,-255,-255,12.9023,50.0000,50.0000
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-67,50.0000,50.0000,4.4055
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-74,50.0000,50.0000,7.5393
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-67,50.0000,50.0000,4.4055
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-74,50.0000,50.0000,7.5393
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-71,50.0000,50.0000,5.9887
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-72,50.0000,50.0000,6.4665
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-76,50.0000,50.0000,8.7902
3,4,1,2021-08-01 21:30:53.308000,-255,-255,-80,50.0000,50.0000,11.9490
4,4,1,2021-08-01 21:31:53.308000,-83,-84,-84,15.0430,16.2430,16.2430
4,4,1,2021-08-01 21:31:53.308000,-76,-92,-92,8.7902,30.0147,30.0147
4,4,1,2021-08-01 21:31:53.308000,-255,-84,-255,50.0000,16.2430,50.0000
4,4,1,2021-08-01 21:31:53.308000,-255,-84,-255,50.0000,16.2430,50.0000
4,4,1,2021-08-01 21:31:53.308000,-89,-87,-87,23.8415,20.4487,20.4487
4,4,1,2021-08-01 21:31:53.308000,-83,-86,-87,15.0430,18.9380,20.4487
4,4,1,2021-08-01 21:31:53.308000,-83,-88,-87,15.0430,22.0800,20.4487
4,4,1,2021-08-01 21:31:53.308000,-89,-92,-87,23.8415,30.0147,20.4487
4,4,1,2021-08-01 21:31:53.308000,-83,-255,-255,15.0430,50.0000,50.0000
4,4,1,2021-08-01 21:32:53.308000,-81,-85,-96,12.9023,17.5388,40.8006
4,4,1,2021-08-01 21:32:53.308000,-76,-92,-96,8.7902,30.0147,40.8006
4,4,1,2021-08-01 21:32:53.308000,-81,-83,-255,12.9023,15.0430,50.0000
4,4,1,2021-08-01 21:32:53.308000,-82,-91,-86,13.9316,27.7971,18.9380
4,4,1,2021-08-01 21:32:53.308000,-81,-85,-86,12.9023,17.5388,18.9380
4,4,1,2021-08-01 21:32:53.308000,-83,-89,-87,15.0430,23.8415,20.4487
4,4,1,2021-08-01 21:32:53.308000,-88,-255,-86,22.0800,50.0000,18.9380
4,4,1,2021-08-01 21:32:53.308000,-255,-255,-86,50.0000,50.0000,18.9380
3,4,1,2021-08-01 21:33:53.308000,-83,-90,-87,15.0430,25.7434,20.4487
3,4,1,2021-08-01 21:33:53.308000,-89,-90,-87,23.8415,25.7434,20.4487
3,4,1,2021-08-01 21:33:53.308000,-84,-86,-86,16.2430,18.9380,18.9380
3,4,1,2021-08-01 21:33:53.308000,-255,-90,-87,50.0000,25.7434,20.4487
3,4,1,2021-08-01 21:33:53.308000,-255,-91,-88,50.0000,27.7971,22.0800
3,4,1,2021-08-01 21:33:53.308000,-84,-84,-83,16.2430,16.2430,15.0430
3,4,1,2021-08-01 21:33:53.308000,-78,-92,-94,10.2487,30.0147,34.9945
3,4,1,2021-08-01 21:33:53.308000,-79,-89,-84,11.0662,23.8415,16.2430
3,4,1,2021-08-01 21:33:53.308000,-88,-255,-96,22.0800,50.0000,40.8006
3,4,1,2021-08-01 21:33:53.308000,-78,-255,-84,10.2487,50.0000,16.2430
4,4,1,2021-08-01 21:34:53.308000,-84,-82,-84,16.2430,13.9316,16.2430
4,4,1,2021-08-01 21:34:53.308000,-84,-84,-85,16.2430,16.2430,17.5388
4,4,1,2021-08-01 21:34:53.308000,-77,-92,-84,9.4915,30.0147,16.2430
4,4,1,2021-08-01 21:34:53.308000,-90,-84,-87,25.7434,16.2430,20.4487
4,4,1,2021-08-01 21:34:53.308000,-84,-91,-87,16.2430,27.7971,20.4487
4,4,1,2021-08-01 21:34:53.308000,-84,-85,-87,16.2430,17.5388,20.4487
4,4,1,2021-08-01 21:34:53.308000,-255,-91,-88,50.0000,27.7971,22.0800
4,4,1,2021-08-01 21:34:53.308000,-255,-255,-87,50.0000,50.0000,20.4487
4,4,1,2021-08-01 21:35:53.308000,-77,-88,-255,9.4915,22.0800,50.0000
4,4,1,2021-08-01 21:35:53.308000,-77,-83,-255,9.4915,15.0430,50.0000
4,4,1,2021-08-01 21:35:53.308000,-83,-82,-255,15.0430,13.9316,50.0000
4,4,1,2021-08-01 21:35:53.308000,-83,-92,-255,15.0430,30.0147,50.0000
4,4,1,2021-08-01 21:35:53.308000,-84,-88,-255,16.2430,22.0800,50.0000
4,4,1,2021-08-01 21:35:53.308000,-88,-86,-255,22.0800,18.9380,50.0000
4,4,1,2021-08-01 21:35:53.308000,-82,-91,-255,13.9316,27.7971,50.0000
2,4,1,2021-08-01 21:36:53.308000,-255,-255,-92,50.0000,50.0000,30.0147
2,4,1,2021-08-01 21:36:53.308000,-255,-255,-78,50.0000,50.0000,10.2487
