x,y,z,date,scanner1,scanner2,scanner3
2,7,1,2021-08-01 23:58:29.250000,-255,-78,-83
2,7,1,2021-08-01 23:58:29.250000,-255,-87,-83
2,7,1,2021-08-01 23:58:29.250000,-255,-255,-84
2,7,1,2021-08-01 23:58:29.250000,-255,-255,-78
2,7,1,2021-08-01 23:58:29.250000,-255,-83,-77
2,7,1,2021-08-01 23:58:29.250000,-255,-70,-74
2,7,1,2021-08-01 23:58:29.250000,-255,-87,-77
2,7,1,2021-08-01 23:58:29.250000,-255,-71,-78
2,7,1,2021-08-01 23:58:29.250000,-255,-72,-75
2,7,1,2021-08-01 23:58:29.250000,-255,-88,-78
2,7,1,2021-08-01 23:59:29.250000,-60,-89,-82
2,7,1,2021-08-01 23:59:29.250000,-57,-78,-78
2,7,1,2021-08-01 23:59:29.250000,-58,-84,-84
2,7,1,2021-08-01 23:59:29.250000,-59,-91,-84
2,7,1,2021-08-01 23:59:29.250000,-58,-78,-255
2,7,1,2021-08-01 23:59:29.250000,-61,-255,-255
2,7,1,2021-08-01 23:59:29.250000,-60,-255,-255
2,7,1,2021-08-01 23:59:29.250000,-44,-79,-77
2,7,1,2021-08-01 23:59:29.250000,-57,-70,-76
2,7,1,2021-08-01 23:59:29.250000,-47,-87,-77
2,7,1,2021-08-01 23:59:29.250000,-44,-83,-77
2,7,1,2021-08-01 23:59:29.250000,-52,-71,-73
2,7,1,2021-08-01 23:59:29.250000,-255,-83,-255
2,7,1,2021-08-02 00:00:29.250000,-58,-78,-79
2,7,1,2021-08-02 00:00:29.250000,-60,-82,-81
2,7,1,2021-08-02 00:00:29.250000,-58,-89,-83
2,7,1,2021-08-02 00:00:29.250000,-60,-79,-78
2,7,1,2021-08-02 00:00:29.250000,-57,-89,-84
2,7,1,2021-08-02 00:00:29.250000,-58,-255,-84
2,7,1,2021-08-02 00:00:29.250000,-57,-255,-80
2,7,1,2021-08-02 00:00:29.250000,-45,-84,-77
2,7,1,2021-08-02 00:00:29.250000,-57,-83,-76
2,7,1,2021-08-02 00:00:29.250000,-53,-81,-76
2,7,1,2021-08-02 00:00:29.250000,-57,-86,-72
2,7,1,2021-08-02 00:00:29.250000,-45,-70,-76
2,7,1,2021-08-02 00:02:29.250000,-57,-91,-84
2,7,1,2021-08-02 00:02:29.250000,-58,-83,-78
2,7,1,2021-08-02 00:02:29.250000,-60,-78,-82
2,7,1,2021-08-02 00:02:29.250000,-58,-89,-78
2,7,1,2021-08-02 00:02:29.250000,-57,-79,-84
2,7,1,2021-08-02 00:02:29.250000,-255,-94,-79
2,7,1,2021-08-02 00:02:29.250000,-255,-83,-83
2,7,1,2021-08-02 00:02:29.250000,-255,-79,-78
2,7,1,2021-08-02 00:02:29.250000,-43,-84,-77
2,7,1,2021-08-02 00:02:29.250000,-77,-72,-74
2,7,1,2021-08-02 00:02:29.250000,-44,-72,-77
2,7,1,2021-08-02 00:02:29.250000,-58,-80,-72
2,7,1,2021-08-02 00:02:29.250000,-255,-72,-77
2,7,1,2021-08-02 00:02:29.250000,-255,-255,-75
2,7,1,2021-08-02 00:02:29.250000,-255,-255,-77
2,7,1,2021-08-02 00:02:29.250000,-255,-255,-76
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-73
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-57
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-88
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-68
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-64
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-68
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-64
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-59
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-86
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-72
5,3,1,2021-08-02 00:04:29.250000,-255,-255,-58
5,3,1,2021-08-02 00:05:29.250000,-78,-71,-58
5,3,1,2021-08-02 00:05:29.250000,-85,-75,-65
5,3,1,2021-08-02 00:05:29.250000,-79,-74,-69
5,3,1,2021-08-02 00:05:29.250000,-82,-71,-65
5,3,1,2021-08-02 00:05:29.250000,-84,-74,-69
5,3,1,2021-08-02 00:05:29.250000,-255,-71,-58
5,3,1,2021-08-02 00:05:29.250000,-88,-77,-72
5,3,1,2021-08-02 00:05:29.250000,-84,-78,-58
5,3,1,2021-08-02 00:05:29.250000,-88,-77,-86
5,3,1,2021-08-02 00:05:29.250000,-255,-78,-58
5,3,1,2021-08-02 00:05:29.250000,-255,-78,-255
5,3,1,2021-08-02 00:07:29.250000,-82,-74,-58
5,3,1,2021-08-02 00:07:29.250000,-79,-95,-69
5,3,1,2021-08-02 00:07:29.250000,-79,-74,-69
5,3,1,2021-08-02 00:07:29.250000,-85,-74,-65
5,3,1,2021-08-02 00:07:29.250000,-79,-75,-70
5,3,1,2021-08-02 00:07:29.250000,-255,-255,-59
5,3,1,2021-08-02 00:07:29.250000,-255,-255,-67
5,3,1,2021-08-02 00:07:29.250000,-88,-78,-86
5,3,1,2021-08-02 00:07:29.250000,-84,-79,-59
5,3,1,2021-08-02 00:07:29.250000,-87,-77,-72
5,3,1,2021-08-02 00:07:29.250000,-255,-78,-84
5,3,1,2021-08-02 00:07:29.250000,-255,-78,-59
5,3,1,2021-08-02 00:07:29.250000,-255,-79,-255
5,3,1,2021-08-02 00:09:29.250000,-79,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-84,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-79,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-86,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-80,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-85,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-87,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-85,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-89,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-85,-255,-255
5,3,1,2021-08-02 00:09:29.250000,-89,-255,-255
5,2,1,2021-08-02 00:06:29.250000,-88,-80,-58
5,2,1,2021-08-02 00:06:29.250000,-85,-78,-57
5,2,1,2021-08-02 00:06:29.250000,-85,-77,-84
5,2,1,2021-08-02 00:06:29.250000,-255,-80,-86
5,2,1,2021-08-02 00:06:29.250000,-255,-79,-84
5,2,1,2021-08-02 00:06:29.250000,-255,-78,-255
5,2,1,2021-08-02 00:06:29.250000,-85,-74,-68
5,2,1,2021-08-02 00:06:29.250000,-79,-74,-65
5,2,1,2021-08-02 00:06:29.250000,-84,-71,-69
5,2,1,2021-08-02 00:06:29.250000,-78,-74,-58
5,2,1,2021-08-02 00:06:29.250000,-84,-74,-68
5,2,1,2021-08-02 00:06:29.250000,-83,-71,-65
5,2,1,2021-08-02 00:06:29.250000,-255,-255,-58
5,2,1,2021-08-02 00:08:29.250000,-87,-77,-255
5,2,1,2021-08-02 00:08:29.250000,-85,-80,-255
5,2,1,2021-08-02 00:08:29.250000,-91,-77,-255
5,2,1,2021-08-02 00:08:29.250000,-86,-78,-255
5,2,1,2021-08-02 00:08:29.250000,-86,-77,-255
5,2,1,2021-08-02 00:08:29.250000,-85,-71,-255
5,2,1,2021-08-02 00:08:29.250000,-84,-74,-255
5,2,1,2021-08-02 00:08:29.250000,-80,-95,-255
5,2,1,2021-08-02 00:08:29.250000,-79,-74,-255
5,2,1,2021-08-02 00:08:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-71,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-93,-255
6,3,1,2021-08-02 00:11:29.250000,-255,-89,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-73,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-77,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-73,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-79,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-80,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-88,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-80,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-80,-255
6,3,1,2021-08-02 00:12:29.250000,-255,-88,-255
6,3,1,2021-08-02 00:13:29.250000,-84,-72,-255
6,3,1,2021-08-02 00:13:29.250000,-87,-71,-255
6,3,1,2021-08-02 00:13:29.250000,-76,-71,-255
6,3,1,2021-08-02 00:13:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:13:29.250000,-255,-72,-255
6,3,1,2021-08-02 00:13:29.250000,-255,-76,-255
6,3,1,2021-08-02 00:13:29.250000,-255,-73,-255
6,3,1,2021-08-02 00:13:29.250000,-80,-86,-255
6,3,1,2021-08-02 00:13:29.250000,-81,-81,-255
6,3,1,2021-08-02 00:13:29.250000,-255,-94,-255
6,3,1,2021-08-02 00:14:29.250000,-76,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-76,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-86,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-88,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-83,-255,-255
6,3,1,2021-08-02 00:14:29.250000,-79,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-86,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-75,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-87,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
6,3,1,2021-08-02 00:15:29.250000,-80,-255,-255
