x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
3,2,1,2021-08-01 21:19:37.620000,-91,-93,-63,-68,27.7971,32.4091,3.2409,4.7570
3,2,1,2021-08-01 21:19:37.620000,-255,-88,-57,-68,50.0000,22.0800,2.0449,4.7570
3,2,1,2021-08-01 21:19:37.620000,-255,-90,-63,-59,50.0000,25.7434,3.2409,2.3841
3,2,1,2021-08-01 21:19:37.620000,-255,-87,-255,-64,50.0000,20.4487,50.0000,3.4995
3,2,1,2021-08-01 21:19:37.620000,-255,-90,-255,-255,50.0000,25.7434,50.0000,50.0000
3,2,1,2021-08-01 21:19:37.620000,-79,-80,-47,-65,11.0662,11.9490,0.9491,3.7786
3,2,1,2021-08-01 21:19:37.620000,-81,-88,-46,-65,12.9023,22.0800,0.8790,3.7786
3,2,1,2021-08-01 21:19:37.620000,-82,-74,-52,-83,13.9316,7.5393,1.3932,15.0430
3,2,1,2021-08-01 21:19:37.620000,-81,-80,-49,-83,12.9023,11.9490,1.1066,15.0430
3,2,1,2021-08-01 21:19:37.620000,-79,-75,-49,-71,11.0662,8.1408,1.1066,5.9887
3,2,1,2021-08-01 21:19:37.620000,-83,-255,-255,-255,15.0430,50.0000,50.0000,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-57,-255,50.0000,17.5388,2.0449,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-89,-63,-255,50.0000,23.8415,3.2409,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-88,-58,-255,50.0000,22.0800,2.2080,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-57,-255,50.0000,17.5388,2.0449,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-255,-57,-255,50.0000,50.0000,2.0449,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-89,-52,-255,50.0000,23.8415,1.3932,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-85,-51,-255,50.0000,17.5388,1.2902,50.0000
3,2,1,2021-08-01 21:20:37.620000,-255,-90,-45,-255,50.0000,25.7434,0.8141,50.0000
1,3,1,2021-08-01 21:22:37.620000,-85,-255,-59,-255,17.5388,50.0000,2.3841,50.0000
1,3,1,2021-08-01 21:22:37.620000,-85,-255,-62,-255,17.5388,50.0000,3.0015,50.0000
1,3,1,2021-08-01 21:22:37.620000,-87,-255,-58,-255,20.4487,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:22:37.620000,-82,-255,-63,-255,13.9316,50.0000,3.2409,50.0000
1,3,1,2021-08-01 21:22:37.620000,-84,-255,-58,-255,16.2430,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:22:37.620000,-87,-255,-61,-255,20.4487,50.0000,2.7797,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-65,-255,50.0000,50.0000,3.7786,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:22:37.620000,-83,-255,-58,-255,15.0430,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:22:37.620000,-83,-255,-54,-255,15.0430,50.0000,1.6243,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-79,-255,50.0000,50.0000,11.0662,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-78,-255,50.0000,50.0000,10.2487,50.0000
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:23:37.620000,-81,-255,-66,-64,12.9023,50.0000,4.0801,3.4995
1,3,1,2021-08-01 21:23:37.620000,-88,-255,-58,-255,22.0800,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:23:37.620000,-82,-255,-58,-255,13.9316,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-63,-255,50.0000,50.0000,3.2409,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-66,-255,50.0000,50.0000,4.0801,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:23:37.620000,-83,-255,-58,-63,15.0430,50.0000,2.2080,3.2409
1,3,1,2021-08-01 21:23:37.620000,-83,-255,-55,-255,15.0430,50.0000,1.7539,50.0000
1,3,1,2021-08-01 21:23:37.620000,-86,-255,-54,-255,18.9380,50.0000,1.6243,50.0000
1,3,1,2021-08-01 21:23:37.620000,-84,-255,-57,-255,16.2430,50.0000,2.0449,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-54,-255,50.0000,50.0000,1.6243,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-58,-255,50.0000,50.0000,2.2080,50.0000
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-62,-255,50.0000,50.0000,3.0015,50.0000
1,3,1,2021-08-01 21:24:37.620000,-89,-89,-59,-71,23.8415,23.8415,2.3841,5.9887
1,3,1,2021-08-01 21:24:37.620000,-83,-86,-66,-72,15.0430,18.9380,4.0801,6.4665
1,3,1,2021-08-01 21:24:37.620000,-83,-89,-58,-73,15.0430,23.8415,2.2080,6.9823
1,3,1,2021-08-01 21:24:37.620000,-82,-255,-58,-63,13.9316,50.0000,2.2080,3.2409
1,3,1,2021-08-01 21:24:37.620000,-84,-255,-62,-255,16.2430,50.0000,3.0015,50.0000
1,3,1,2021-08-01 21:24:37.620000,-84,-95,-57,-79,16.2430,37.7862,2.0449,11.0662
1,3,1,2021-08-01 21:24:37.620000,-81,-83,-57,-78,12.9023,15.0430,2.0449,10.2487
1,3,1,2021-08-01 21:24:37.620000,-82,-94,-55,-77,13.9316,34.9945,1.7539,9.4915
1,3,1,2021-08-01 21:24:37.620000,-83,-83,-57,-64,15.0430,15.0430,2.0449,3.4995
1,3,1,2021-08-01 21:24:37.620000,-255,-92,-78,-64,50.0000,30.0147,10.2487,3.4995
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-64,50.0000,50.0000,50.0000,3.4995
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-88,50.0000,50.0000,50.0000,22.0800
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-64,50.0000,50.0000,50.0000,3.4995
2,3,1,2021-08-01 21:25:37.620000,-85,-88,-55,-87,17.5388,22.0800,1.7539,20.4487
2,3,1,2021-08-01 21:25:37.620000,-84,-81,-59,-79,16.2430,12.9023,2.3841,11.0662
2,3,1,2021-08-01 21:25:37.620000,-85,-85,-55,-78,17.5388,17.5388,1.7539,10.2487
2,3,1,2021-08-01 21:25:37.620000,-83,-87,-61,-64,15.0430,20.4487,2.7797,3.4995
2,3,1,2021-08-01 21:25:37.620000,-255,-89,-54,-65,50.0000,23.8415,1.6243,3.7786
2,3,1,2021-08-01 21:25:37.620000,-86,-79,-62,-64,18.9380,11.0662,3.0015,3.4995
2,3,1,2021-08-01 21:25:37.620000,-88,-87,-59,-65,22.0800,20.4487,2.3841,3.7786
2,3,1,2021-08-01 21:25:37.620000,-83,-79,-62,-64,15.0430,11.0662,3.0015,3.4995
2,3,1,2021-08-01 21:25:37.620000,-84,-255,-65,-72,16.2430,50.0000,3.7786,6.4665
2,3,1,2021-08-01 21:25:37.620000,-84,-255,-58,-255,16.2430,50.0000,2.2080,50.0000
