x,y,z,date,scanner1,scanner2,scanner3,scanner4
1,3,1,2021-08-01 21:22:37.620000,-83,-255,-58,-255
1,3,1,2021-08-01 21:22:37.620000,-83,-255,-54,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-79,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-78,-255
1,3,1,2021-08-01 21:22:37.620000,-255,-255,-58,-255
1,3,1,2021-08-01 21:23:37.620000,-81,-255,-66,-64
1,3,1,2021-08-01 21:23:37.620000,-88,-255,-58,-255
1,3,1,2021-08-01 21:23:37.620000,-82,-255,-58,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-63,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-66,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-58,-255
1,3,1,2021-08-01 21:23:37.620000,-83,-255,-58,-63
1,3,1,2021-08-01 21:23:37.620000,-83,-255,-55,-255
1,3,1,2021-08-01 21:23:37.620000,-86,-255,-54,-255
1,3,1,2021-08-01 21:23:37.620000,-84,-255,-57,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-54,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-58,-255
1,3,1,2021-08-01 21:23:37.620000,-255,-255,-62,-255
1,3,1,2021-08-01 21:24:37.620000,-89,-89,-59,-71
1,3,1,2021-08-01 21:24:37.620000,-83,-86,-66,-72
1,3,1,2021-08-01 21:24:37.620000,-83,-89,-58,-73
1,3,1,2021-08-01 21:24:37.620000,-82,-255,-58,-63
1,3,1,2021-08-01 21:24:37.620000,-84,-255,-62,-255
1,3,1,2021-08-01 21:24:37.620000,-84,-95,-57,-79
1,3,1,2021-08-01 21:24:37.620000,-81,-83,-57,-78
1,3,1,2021-08-01 21:24:37.620000,-82,-94,-55,-77
1,3,1,2021-08-01 21:24:37.620000,-83,-83,-57,-64
1,3,1,2021-08-01 21:24:37.620000,-255,-92,-78,-64
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-64
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-88
1,3,1,2021-08-01 21:24:37.620000,-255,-255,-255,-64
2,3,1,2021-08-01 21:25:37.620000,-85,-88,-55,-87
2,3,1,2021-08-01 21:25:37.620000,-84,-81,-59,-79
2,3,1,2021-08-01 21:25:37.620000,-85,-85,-55,-78
2,3,1,2021-08-01 21:25:37.620000,-83,-87,-61,-64
2,3,1,2021-08-01 21:25:37.620000,-255,-89,-54,-65
2,3,1,2021-08-01 21:25:37.620000,-86,-79,-62,-64
2,3,1,2021-08-01 21:25:37.620000,-88,-87,-59,-65
2,3,1,2021-08-01 21:25:37.620000,-83,-79,-62,-64
2,3,1,2021-08-01 21:25:37.620000,-84,-255,-65,-72
2,3,1,2021-08-01 21:25:37.620000,-84,-255,-58,-255
2,3,1,2021-08-01 21:25:37.620000,-255,-255,-65,-255
2,3,1,2021-08-01 21:25:37.620000,-255,-255,-58,-255
1,3,1,2021-08-01 21:26:37.620000,-84,-92,-255,-63
1,3,1,2021-08-01 21:26:37.620000,-87,-79,-255,-71
1,3,1,2021-08-01 21:26:37.620000,-83,-90,-255,-70
1,3,1,2021-08-01 21:26:37.620000,-84,-79,-255,-64
1,3,1,2021-08-01 21:26:37.620000,-84,-90,-255,-64
1,3,1,2021-08-01 21:26:37.620000,-83,-90,-255,-64
1,3,1,2021-08-01 21:26:37.620000,-84,-255,-255,-255
1,3,1,2021-08-01 21:26:37.620000,-84,-83,-255,-79
1,3,1,2021-08-01 21:26:37.620000,-84,-83,-255,-64
1,3,1,2021-08-01 21:26:37.620000,-84,-85,-255,-64
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-77
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-65
1,3,1,2021-08-01 21:26:37.620000,-255,-255,-255,-77
4,3,1,2021-08-01 21:28:37.620000,-72,-255,-255,-255
4,3,1,2021-08-01 21:28:37.620000,-78,-255,-255,-255
4,3,1,2021-08-01 21:28:37.620000,-76,-255,-255,-255
4,3,1,2021-08-01 21:28:37.620000,-73,-255,-255,-255
4,3,1,2021-08-01 21:28:37.620000,-87,-255,-255,-255
4,3,1,2021-08-01 21:28:37.620000,-84,-255,-255,-255
3,3,1,2021-08-01 21:29:37.620000,-87,-77,-66,-55
3,3,1,2021-08-01 21:29:37.620000,-86,-77,-53,-55
3,3,1,2021-08-01 21:29:37.620000,-85,-78,-55,-57
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-54,-55
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-59,-65
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-255,-64
3,3,1,2021-08-01 21:29:37.620000,-255,-255,-255,-53
3,3,1,2021-08-01 21:29:37.620000,-75,-77,-77,-67
3,3,1,2021-08-01 21:29:37.620000,-81,-85,-67,-63
3,3,1,2021-08-01 21:29:37.620000,-77,-78,-64,-63
3,3,1,2021-08-01 21:29:37.620000,-82,-74,-67,-255
3,3,1,2021-08-01 21:29:37.620000,-72,-78,-255,-255
3,3,1,2021-08-01 21:29:37.620000,-78,-84,-255,-255
3,3,1,2021-08-01 21:29:37.620000,-255,-78,-255,-255
4,3,1,2021-08-01 21:30:37.620000,-76,-74,-66,-63
4,3,1,2021-08-01 21:30:37.620000,-79,-79,-67,-64
