x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3
2,3,1,2021-08-01 21:12:35.651000,-255,-58,-56,50.0000,2.2080,1.8938
2,3,1,2021-08-01 21:12:35.651000,-255,-62,-65,50.0000,3.0015,3.7786
2,3,1,2021-08-01 21:12:35.651000,-255,-56,-55,50.0000,1.8938,1.7539
2,3,1,2021-08-01 21:12:35.651000,-255,-65,-64,50.0000,3.7786,3.4995
2,3,1,2021-08-01 21:12:35.651000,-255,-57,-55,50.0000,2.0449,1.7539
2,3,1,2021-08-01 21:13:35.651000,-88,-63,-59,22.0800,3.2409,2.3841
2,3,1,2021-08-01 21:13:35.651000,-88,-60,-56,22.0800,2.5743,1.8938
2,3,1,2021-08-01 21:13:35.651000,-80,-60,-50,11.9490,2.5743,1.1949
2,3,1,2021-08-01 21:13:35.651000,-80,-60,-56,11.9490,2.5743,1.8938
2,3,1,2021-08-01 21:13:35.651000,-88,-255,-59,22.0800,50.0000,2.3841
2,3,1,2021-08-01 21:13:35.651000,-80,-255,-58,11.9490,50.0000,2.2080
2,3,1,2021-08-01 21:13:35.651000,-80,-255,-255,11.9490,50.0000,50.0000
2,3,1,2021-08-01 21:13:35.651000,-90,-57,-64,25.7434,2.0449,3.4995
2,3,1,2021-08-01 21:13:35.651000,-70,-64,-56,5.5463,3.4995,1.8938
2,3,1,2021-08-01 21:13:35.651000,-68,-57,-66,4.7570,2.0449,4.0801
2,3,1,2021-08-01 21:13:35.651000,-80,-64,-55,11.9490,3.4995,1.7539
2,3,1,2021-08-01 21:13:35.651000,-69,-61,-64,5.1365,2.7797,3.4995
2,3,1,2021-08-01 21:13:35.651000,-255,-79,-55,50.0000,11.0662,1.7539
2,3,1,2021-08-01 21:13:35.651000,-255,-59,-255,50.0000,2.3841,50.0000
2,3,1,2021-08-01 21:14:35.651000,-89,-255,-255,23.8415,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-82,-255,-255,13.9316,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-80,-255,-255,11.9490,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-85,-255,-255,17.5388,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-82,-255,-255,13.9316,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-80,-255,-255,11.9490,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-81,-255,-255,12.9023,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-69,-255,-255,5.1365,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-82,-255,-255,13.9316,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-68,-255,-255,4.7570,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-70,-255,-255,5.5463,50.0000,50.0000
2,3,1,2021-08-01 21:14:35.651000,-69,-255,-255,5.1365,50.0000,50.0000
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-70,50.0000,50.0000,5.5463
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-63,50.0000,50.0000,3.2409
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-56,50.0000,50.0000,1.8938
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-68,50.0000,50.0000,4.7570
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-68,50.0000,50.0000,4.7570
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-58,50.0000,50.0000,2.2080
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-64,50.0000,50.0000,3.4995
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-70,50.0000,50.0000,5.5463
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-58,50.0000,50.0000,2.2080
1,2,1,2021-08-01 21:15:35.651000,-255,-255,-70,50.0000,50.0000,5.5463
2,2,1,2021-08-01 21:16:35.651000,-81,-64,-57,12.9023,3.4995,2.0449
2,2,1,2021-08-01 21:16:35.651000,-80,-68,-69,11.9490,4.7570,5.1365
2,2,1,2021-08-01 21:16:35.651000,-79,-69,-58,11.0662,5.1365,2.2080
2,2,1,2021-08-01 21:16:35.651000,-255,-64,-69,50.0000,3.4995,5.1365
2,2,1,2021-08-01 21:16:35.651000,-255,-68,-58,50.0000,4.7570,2.2080
2,2,1,2021-08-01 21:16:35.651000,-255,-64,-58,50.0000,3.4995,2.2080
2,2,1,2021-08-01 21:16:35.651000,-78,-56,-54,10.2487,1.8938,1.6243
2,2,1,2021-08-01 21:16:35.651000,-76,-48,-76,8.7902,1.0249,8.7902
2,2,1,2021-08-01 21:16:35.651000,-82,-58,-55,13.9316,2.2080,1.7539
2,2,1,2021-08-01 21:16:35.651000,-74,-56,-56,7.5393,1.8938,1.8938
2,2,1,2021-08-01 21:16:35.651000,-255,-49,-255,50.0000,1.1066,50.0000
2,2,1,2021-08-01 21:16:35.651000,-255,-51,-255,50.0000,1.2902,50.0000
2,2,1,2021-08-01 21:16:35.651000,-255,-57,-255,50.0000,2.0449,50.0000
2,2,1,2021-08-01 21:17:35.651000,-79,-64,-255,11.0662,3.4995,50.0000
2,2,1,2021-08-01 21:17:35.651000,-80,-68,-255,11.9490,4.7570,50.0000
2,2,1,2021-08-01 21:17:35.651000,-82,-64,-255,13.9316,3.4995,50.0000
2,2,1,2021-08-01 21:17:35.651000,-88,-69,-255,22.0800,5.1365,50.0000
2,2,1,2021-08-01 21:17:35.651000,-85,-68,-255,17.5388,4.7570,50.0000
2,2,1,2021-08-01 21:17:35.651000,-255,-69,-255,50.0000,5.1365,50.0000
2,2,1,2021-08-01 21:17:35.651000,-255,-64,-255,50.0000,3.4995,50.0000
2,2,1,2021-08-01 21:17:35.651000,-80,-56,-255,11.9490,1.8938,50.0000
2,2,1,2021-08-01 21:17:35.651000,-78,-49,-255,10.2487,1.1066,50.0000
2,2,1,2021-08-01 21:17:35.651000,-75,-46,-255,8.1408,0.8790,50.0000
2,2,1,2021-08-01 21:17:35.651000,-79,-57,-255,11.0662,2.0449,50.0000
2,2,1,2021-08-01 21:17:35.651000,-74,-51,-255,7.5393,1.2902,50.0000
2,2,1,2021-08-01 21:17:35.651000,-74,-51,-255,7.5393,1.2902,50.0000
2,2,1,2021-08-01 21:17:35.651000,-77,-255,-255,9.4915,50.0000,50.0000
2,2,1,2021-08-01 21:17:35.651000,-82,-255,-255,13.9316,50.0000,50.0000
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-75,50.0000,50.0000,8.1408
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-95,50.0000,50.0000,37.7862
1,2,1,2021-08-01 21:18:35.651000,-255,-255,-77,50.0000,50.0000,9.4915
