x,y,z,date,scanner1,scanner2,scanner3,scanner4
1,4,1,2021-08-01 21:41:03.733000,-255,-255,-71,-255
1,4,1,2021-08-01 21:41:03.733000,-255,-76,-74,-77
1,4,1,2021-08-01 21:41:03.733000,-255,-75,-93,-90
1,4,1,2021-08-01 21:41:03.733000,-255,-87,-74,-76
1,4,1,2021-08-01 21:41:03.733000,-255,-84,-91,-255
1,4,1,2021-08-01 21:41:03.733000,-255,-75,-75,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-71,-88,-74
3,4,1,2021-08-01 21:44:03.733000,-255,-71,-69,-75
3,4,1,2021-08-01 21:44:03.733000,-255,-71,-68,-74
3,4,1,2021-08-01 21:44:03.733000,-255,-255,-63,-82
3,4,1,2021-08-01 21:44:03.733000,-255,-255,-66,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-255,-69,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-255,-69,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-68,-76,-79
3,4,1,2021-08-01 21:44:03.733000,-255,-70,-75,-79
3,4,1,2021-08-01 21:44:03.733000,-255,-65,-75,-80
3,4,1,2021-08-01 21:44:03.733000,-255,-71,-77,-79
3,4,1,2021-08-01 21:44:03.733000,-255,-68,-75,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-66,-76,-255
3,4,1,2021-08-01 21:44:03.733000,-255,-71,-255,-255
3,5,1,2021-08-01 21:45:03.733000,-255,-68,-76,-78
3,5,1,2021-08-01 21:45:03.733000,-255,-66,-75,-77
3,5,1,2021-08-01 21:45:03.733000,-255,-71,-74,-80
3,5,1,2021-08-01 21:45:03.733000,-255,-67,-75,-79
3,5,1,2021-08-01 21:45:03.733000,-255,-71,-74,-80
3,5,1,2021-08-01 21:45:03.733000,-255,-65,-255,-79
3,5,1,2021-08-01 21:45:03.733000,-255,-68,-255,-80
3,5,1,2021-08-01 21:45:03.733000,-255,-69,-66,-79
3,5,1,2021-08-01 21:45:03.733000,-255,-72,-69,-80
3,5,1,2021-08-01 21:45:03.733000,-255,-71,-66,-75
3,5,1,2021-08-01 21:45:03.733000,-255,-70,-68,-75
3,5,1,2021-08-01 21:45:03.733000,-255,-71,-66,-75
3,5,1,2021-08-01 21:45:03.733000,-255,-70,-255,-255
3,5,1,2021-08-01 21:45:03.733000,-255,-72,-255,-255
3,5,1,2021-08-01 21:45:03.733000,-255,-71,-255,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-81,-83,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-82,-84,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-81,-84,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-82,-83,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-81,-76,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-255,-84,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-77,-80,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-93,-79,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-77,-83,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-72,-83,-255
2,5,1,2021-08-01 21:48:03.733000,-255,-71,-78,-255
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-85,-75
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-76,-75
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-87,-75
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-76,-75
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-87,-74
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-255,-74
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-83,-60
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-81,-59
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-83,-60
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-82,-58
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-80,-255
2,5,1,2021-08-01 21:49:03.733000,-255,-255,-81,-255
2,6,1,2021-08-01 21:52:03.733000,-255,-82,-80,-89
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-80,-84
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-81,-87
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-80,-87
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-86,-82
2,6,1,2021-08-01 21:52:03.733000,-255,-255,-81,-88
