x,y,z,date,scanner1,scanner2,scanner3,scanner4,dist1,dist2,dist3,dist4
1,4,1,2021-08-01 22:33:48.419000,-79,-255,-255,-255,11.0662,50.0000,50.0000,50.0000
1,4,1,2021-08-01 22:33:48.419000,-88,-74,-82,-255,22.0800,7.5393,13.9316,50.0000
1,4,1,2021-08-01 22:33:48.419000,-85,-75,-83,-255,17.5388,8.1408,15.0430,50.0000
1,4,1,2021-08-01 22:33:48.419000,-88,-79,-82,-255,22.0800,11.0662,13.9316,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-83,-81,-255,50.0000,15.0430,12.9023,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-80,-81,-255,50.0000,11.9490,12.9023,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-78,-76,-255,50.0000,10.2487,8.7902,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-79,-81,-255,50.0000,11.0662,12.9023,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-79,-255,-255,50.0000,11.0662,50.0000,50.0000
2,3,1,2021-08-01 22:35:48.419000,-85,-75,-75,-255,17.5388,8.1408,8.1408,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-73,-255,50.0000,8.7902,6.9823,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-75,-76,-255,50.0000,8.1408,8.7902,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-88,-74,-255,50.0000,22.0800,7.5393,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-76,-255,50.0000,8.7902,8.7902,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-69,-255,50.0000,8.7902,5.1365,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-87,-255,-255,50.0000,20.4487,50.0000,50.0000
2,3,1,2021-08-01 22:35:48.419000,-255,-75,-255,-255,50.0000,8.1408,50.0000,50.0000
1,3,1,2021-08-01 22:36:48.419000,-85,-75,-74,-255,17.5388,8.1408,7.5393,50.0000
1,3,1,2021-08-01 22:36:48.419000,-85,-75,-74,-255,17.5388,8.1408,7.5393,50.0000
1,3,1,2021-08-01 22:36:48.419000,-80,-76,-70,-255,11.9490,8.7902,5.5463,50.0000
1,3,1,2021-08-01 22:36:48.419000,-84,-83,-69,-255,16.2430,15.0430,5.1365,50.0000
1,3,1,2021-08-01 22:36:48.419000,-81,-76,-75,-255,12.9023,8.7902,8.1408,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-255,-69,-255,50.0000,50.0000,5.1365,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-255,-76,-255,50.0000,50.0000,8.7902,50.0000
1,3,1,2021-08-01 22:36:48.419000,-93,-83,-81,-255,32.4091,15.0430,12.9023,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-80,-81,-255,50.0000,11.9490,12.9023,50.0000
1,3,1,2021-08-01 22:36:48.419000,-255,-82,-81,-255,50.0000,13.9316,12.9023,50.0000
