x,y,z,date,scanner1,scanner2,scanner3,scanner4
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-61,-255
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-63,-255
3,4,1,2021-08-01 22:30:48.419000,-84,-255,-68,-255
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-74,-255
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-74,-255
3,4,1,2021-08-01 22:30:48.419000,-255,-255,-76,-255
1,4,1,2021-08-01 22:32:48.419000,-71,-70,-73,-255
1,4,1,2021-08-01 22:32:48.419000,-73,-74,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-71,-76,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-78,-75,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-255,-70,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-89,-76,-83,-255
1,4,1,2021-08-01 22:32:48.419000,-89,-74,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-87,-75,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-88,-80,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-255,-74,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-255,-80,-255,-255
1,4,1,2021-08-01 22:32:48.419000,-255,-74,-255,-255
1,4,1,2021-08-01 22:33:48.419000,-73,-70,-96,-255
1,4,1,2021-08-01 22:33:48.419000,-79,-77,-72,-255
1,4,1,2021-08-01 22:33:48.419000,-70,-74,-71,-255
1,4,1,2021-08-01 22:33:48.419000,-73,-72,-72,-255
1,4,1,2021-08-01 22:33:48.419000,-70,-255,-71,-255
1,4,1,2021-08-01 22:33:48.419000,-79,-255,-255,-255
1,4,1,2021-08-01 22:33:48.419000,-88,-74,-82,-255
1,4,1,2021-08-01 22:33:48.419000,-85,-75,-83,-255
1,4,1,2021-08-01 22:33:48.419000,-88,-79,-82,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-83,-81,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-80,-81,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-78,-76,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-79,-81,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-79,-255,-255
2,3,1,2021-08-01 22:35:48.419000,-85,-75,-75,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-73,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-75,-76,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-88,-74,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-76,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-76,-69,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-87,-255,-255
2,3,1,2021-08-01 22:35:48.419000,-255,-75,-255,-255
1,3,1,2021-08-01 22:36:48.419000,-85,-75,-74,-255
1,3,1,2021-08-01 22:36:48.419000,-85,-75,-74,-255
1,3,1,2021-08-01 22:36:48.419000,-80,-76,-70,-255
1,3,1,2021-08-01 22:36:48.419000,-84,-83,-69,-255
1,3,1,2021-08-01 22:36:48.419000,-81,-76,-75,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-255,-69,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-255,-76,-255
1,3,1,2021-08-01 22:36:48.419000,-93,-83,-81,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-80,-81,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-82,-81,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-79,-255,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-83,-255,-255
1,3,1,2021-08-01 22:36:48.419000,-255,-79,-255,-255
3,3,1,2021-08-01 22:38:48.419000,-90,-76,-60,-255
3,3,1,2021-08-01 22:38:48.419000,-89,-72,-67,-255
3,3,1,2021-08-01 22:38:48.419000,-86,-76,-59,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-72,-66,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-75,-59,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-76,-58,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-76,-255,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-72,-255,-255
3,3,1,2021-08-01 22:38:48.419000,-80,-73,-44,-255
3,3,1,2021-08-01 22:38:48.419000,-73,-93,-43,-255
3,3,1,2021-08-01 22:38:48.419000,-78,-80,-50,-255
3,3,1,2021-08-01 22:38:48.419000,-73,-71,-44,-255
3,3,1,2021-08-01 22:38:48.419000,-77,-255,-45,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-255,-50,-255
3,3,1,2021-08-01 22:38:48.419000,-255,-255,-45,-255
3,3,1,2021-08-01 22:39:48.419000,-87,-76,-61,-255
3,3,1,2021-08-01 22:39:48.419000,-91,-76,-58,-255
3,3,1,2021-08-01 22:39:48.419000,-84,-76,-62,-255
3,3,1,2021-08-01 22:39:48.419000,-89,-255,-58,-255
3,3,1,2021-08-01 22:39:48.419000,-92,-255,-58,-255
3,3,1,2021-08-01 22:39:48.419000,-75,-71,-43,-255
3,3,1,2021-08-01 22:39:48.419000,-72,-73,-71,-255
3,3,1,2021-08-01 22:39:48.419000,-80,-74,-43,-255
3,3,1,2021-08-01 22:39:48.419000,-72,-70,-255,-255
3,3,1,2021-08-01 22:39:48.419000,-76,-255,-255,-255
